debtor_code,doc_no,entry_type,tx_date,month_year,stock_code,description,debt_group,lane,qty,amount_excl,tax_amount,amount_incl,is_cyl,is_lpg,paired_cyl_doc,notes
TWK002,00029889,Invoice,2024-02-25,2024-02,19.4,D/N 7391,LPG,LPG,10,4806.2,720.93,5527.13,False,True,,Pulled from vw_clean_transactions
TWK002,00029889,Invoice,2024-02-25,2024-02,9.4,D/N 7391,LPG,LPG,20,5075,761.25,5836.25,False,True,,Pulled from vw_clean_transactions
TWK002,00029890,Invoice,2024-02-25,2024-02,19.1,D/N 7391 EMPTIES,CYL,CYL,10,5200,780,5980,True,False,,Pulled from vw_clean_transactions
TWK002,00029890,Invoice,2024-02-25,2024-02,9.1,D/N 7391 EMPTIES,CYL,CYL,20,10400,1560,11960,True,False,,Pulled from vw_clean_transactions
TWK002,00007848,Crd Note,2024-03-26,2024-03,19.1,30762- EMPTY,CYL,CYL,-15,-7800,-1170,-8970,True,False,30763,Pulled from vw_clean_transactions
TWK002,00007848,Crd Note,2024-03-26,2024-03,9.1,30762- EMPTY,CYL,CYL,-25,-13000,-1950,-14950,True,False,30763,Pulled from vw_clean_transactions
TWK002,00030762,Invoice,2024-03-26,2024-03,19.3,DN#8075 SO#8034,LPG,LPG,11,5346.66,802,6148.66,False,True,,Pulled from vw_clean_transactions
TWK002,00030762,Invoice,2024-03-26,2024-03,1901,DN#8075 SO#8034,LPG,LPG,4,1944.24,291.64,2235.88,False,True,,Pulled from vw_clean_transactions
TWK002,00030762,Invoice,2024-03-26,2024-03,9.4,DN#8075 SO#8034,LPG,LPG,25,5756,863.4,6619.4,False,True,,Pulled from vw_clean_transactions
TWK002,00030763,Invoice,2024-03-26,2024-03,19.1,30762- EMPTY,CYL,CYL,15,7800,1170,8970,True,False,,Pulled from vw_clean_transactions
TWK002,00030763,Invoice,2024-03-26,2024-03,9.1,30762- EMPTY,CYL,CYL,25,13000,1950,14950,True,False,,Pulled from vw_clean_transactions
TWK002,00008120,Crd Note,2024-04-17,2024-04,14.1,31404- EMPTY,CYL,CYL,-2,-1040,-156,-1196,True,False,31405,Pulled from vw_clean_transactions
TWK002,00008120,Crd Note,2024-04-17,2024-04,19.1,31404- EMPTY,CYL,CYL,-7,-3640,-546,-4186,True,False,31405,Pulled from vw_clean_transactions
TWK002,00008120,Crd Note,2024-04-17,2024-04,9.1,31404- EMPTY,CYL,CYL,-17,-8840,-1326,-10166,True,False,31405,Pulled from vw_clean_transactions
TWK002,00008120,Crd Note,2024-04-17,2024-04,S.1,31404- EMPTY,CYL,CYL,-2,-1040,-156,-1196,True,False,31405,Pulled from vw_clean_transactions
TWK002,00031404,Invoice,2024-04-17,2024-04,19.3,DN#8675 SO#8229,LPG,LPG,4,1933.6,290.04,2223.64,False,True,,Pulled from vw_clean_transactions
TWK002,00031404,Invoice,2024-04-17,2024-04,1901,DN#8675 SO#8229,LPG,LPG,6,2900.4,435.06,3335.46,False,True,,Pulled from vw_clean_transactions
TWK002,00031404,Invoice,2024-04-17,2024-04,9.4,DN#8675 SO#8229,LPG,LPG,20,4579.6,686.94,5266.54,False,True,,Pulled from vw_clean_transactions
TWK002,00031405,Invoice,2024-04-17,2024-04,19.1,31404- EMPTY,CYL,CYL,10,5200,780,5980,True,False,,Pulled from vw_clean_transactions
TWK002,00031405,Invoice,2024-04-17,2024-04,9.1,31404- EMPTY,CYL,CYL,20,10400,1560,11960,True,False,,Pulled from vw_clean_transactions
TWK002,00008324,Crd Note,2024-05-05,2024-05,19.1,31907 - EMPTY,CYL,CYL,-8,-4160,-624,-4784,True,False,31908,Pulled from vw_clean_transactions
TWK002,00008324,Crd Note,2024-05-05,2024-05,9.1,31907 - EMPTY,CYL,CYL,-20,-10400,-1560,-11960,True,False,31908,Pulled from vw_clean_transactions
TWK002,00031907,Invoice,2024-05-05,2024-05,1901,DN#8907 SO#8339,LPG,LPG,10,4767.9,715.19,5483.09,False,True,,Pulled from vw_clean_transactions
TWK002,00031907,Invoice,2024-05-05,2024-05,901,DN#8907 SO#8339,LPG,LPG,20,4516.8,677.52,5194.32,False,True,,Pulled from vw_clean_transactions
TWK002,00031908,Invoice,2024-05-05,2024-05,19.1,31907 - EMPTY,CYL,CYL,10,5200,780,5980,True,False,,Pulled from vw_clean_transactions
TWK002,00031908,Invoice,2024-05-05,2024-05,9.1,31907 - EMPTY,CYL,CYL,20,10400,1560,11960,True,False,,Pulled from vw_clean_transactions
TWK002,00008530,Crd Note,2024-05-23,2024-05,14.1,32419-EMPTY,CYL,CYL,-1,-520,-78,-598,True,False,32425,Pulled from vw_clean_transactions
TWK002,00008530,Crd Note,2024-05-23,2024-05,19.1,32419-EMPTY,CYL,CYL,-9,-4680,-702,-5382,True,False,32425,Pulled from vw_clean_transactions
TWK002,00008530,Crd Note,2024-05-23,2024-05,9.1,32419-EMPTY,CYL,CYL,-22,-11440,-1716,-13156,True,False,32425,Pulled from vw_clean_transactions
TWK002,00032419,Invoice,2024-05-23,2024-05,1901,DN#8920,LPG,LPG,16,7631.2,1144.68,8775.88,False,True,,Pulled from vw_clean_transactions
TWK002,00032419,Invoice,2024-05-23,2024-05,9.4,DN#8920,LPG,LPG,30,6777.9,1016.69,7794.59,False,True,,Pulled from vw_clean_transactions
TWK002,00032419,Invoice,2024-05-23,2024-05,S.4,DN#8920,LPG,LPG,1,1204.94,180.74,1385.68,False,True,,Pulled from vw_clean_transactions
TWK002,00032425,Invoice,2024-05-23,2024-05,19.1,32419-EMPTY,CYL,CYL,16,8320,1248,9568,True,False,,Pulled from vw_clean_transactions
TWK002,00032425,Invoice,2024-05-23,2024-05,9.1,32419-EMPTY,CYL,CYL,30,15600,2340,17940,True,False,,Pulled from vw_clean_transactions
TWK002,00032425,Invoice,2024-05-23,2024-05,S.1,32419-EMPTY,CYL,CYL,1,520,78,598,True,False,,Pulled from vw_clean_transactions
TWK002,00008700,Crd Note,2024-06-06,2024-06,1901,DN#8920,LPG,LPG,-1,-476.95,-71.54,-548.49,False,True,32419,Pulled from vw_clean_transactions
TWK002,00008913,Crd Note,2024-06-19,2024-06,14.1,33277-EMPTY,CYL,CYL,-1,-520,-78,-598,True,False,33278,Pulled from vw_clean_transactions
TWK002,00008913,Crd Note,2024-06-19,2024-06,19.1,33277-EMPTY,CYL,CYL,-11,-5720,-858,-6578,True,False,33278,Pulled from vw_clean_transactions
TWK002,00008913,Crd Note,2024-06-19,2024-06,9.1,33277-EMPTY,CYL,CYL,-30,-15600,-2340,-17940,True,False,33278,Pulled from vw_clean_transactions
TWK002,00033277,Invoice,2024-06-19,2024-06,19.4,DN39971,LPG,LPG,15,6864.3,1029.64,7893.94,False,True,,Pulled from vw_clean_transactions
TWK002,00033277,Invoice,2024-06-19,2024-06,9.4,DN39971,LPG,LPG,30,6503.1,975.47,7478.57,False,True,,Pulled from vw_clean_transactions
TWK002,00033278,Invoice,2024-06-19,2024-06,19.1,33277-EMPTY,CYL,CYL,15,7800,1170,8970,True,False,,Pulled from vw_clean_transactions
TWK002,00033278,Invoice,2024-06-19,2024-06,9.1,33277-EMPTY,CYL,CYL,30,15600,2340,17940,True,False,,Pulled from vw_clean_transactions
TWK002,00009158,Crd Note,2024-07-03,2024-07,14.1,EMPTIES,CYL,CYL,-1,-300,-45,-345,True,False,33801,Pulled from vw_clean_transactions
TWK002,00009158,Crd Note,2024-07-03,2024-07,19.1,EMPTIES,CYL,CYL,-3,-900,-135,-1035,True,False,33801,Pulled from vw_clean_transactions
TWK002,00009158,Crd Note,2024-07-03,2024-07,9.1,EMPTIES,CYL,CYL,-31,-9300,-1395,-10695,True,False,33801,Pulled from vw_clean_transactions
TWK002,00009393,Crd Note,2024-07-03,2024-07,14.1,D/N 9760,CYL,CYL,-1,-520,-78,-598,True,False,34285,Pulled from vw_clean_transactions
TWK002,00009393,Crd Note,2024-07-03,2024-07,19.1,D/N 9760,CYL,CYL,-3,-1560,-234,-1794,True,False,34285,Pulled from vw_clean_transactions
TWK002,00009393,Crd Note,2024-07-03,2024-07,9.1,D/N 9760,CYL,CYL,-31,-16120,-2418,-18538,True,False,34285,Pulled from vw_clean_transactions
TWK002,00033800,Invoice,2024-07-03,2024-07,9.4,D/N 9760,LPG,LPG,35,7586.95,1138.04,8724.99,False,True,,Pulled from vw_clean_transactions
TWK002,00033801,Invoice,2024-07-03,2024-07,9.1,EMPTIES,CYL,CYL,35,10500,1575,12075,True,False,,Pulled from vw_clean_transactions
TWK002,00034285,Invoice,2024-07-03,2024-07,9.1,D/N 9760,CYL,CYL,35,18200,2730,20930,True,False,,Pulled from vw_clean_transactions
TWK002,00009426,Crd Note,2024-07-17,2024-07,19.1,34337-EMPTY,CYL,CYL,-6,-3120,-468,-3588,True,False,34343,Pulled from vw_clean_transactions
TWK002,00009426,Crd Note,2024-07-17,2024-07,9.1,34337-EMPTY,CYL,CYL,-26,-13520,-2028,-15548,True,False,34343,Pulled from vw_clean_transactions
TWK002,00009426,Crd Note,2024-07-17,2024-07,S.1,34337-EMPTY,CYL,CYL,-1,-520,-78,-598,True,False,34343,Pulled from vw_clean_transactions
TWK002,00034342,Invoice,2024-07-17,2024-07,19.4,DN#9592,LPG,LPG,9,4089.5,613.43,4702.93,False,True,,Pulled from vw_clean_transactions
TWK002,00034342,Invoice,2024-07-17,2024-07,9.4,DN#9592,LPG,LPG,20,4304.8,645.72,4950.52,False,True,,Pulled from vw_clean_transactions
TWK002,00034342,Invoice,2024-07-17,2024-07,S.4,DN#9592,LPG,LPG,3,3443.83,516.57,3960.4,False,True,,Pulled from vw_clean_transactions
TWK002,00034343,Invoice,2024-07-17,2024-07,19.1,34337-EMPTY,CYL,CYL,9,4680,702,5382,True,False,,Pulled from vw_clean_transactions
TWK002,00034343,Invoice,2024-07-17,2024-07,9.1,34337-EMPTY,CYL,CYL,20,10400,1560,11960,True,False,,Pulled from vw_clean_transactions
TWK002,00034343,Invoice,2024-07-17,2024-07,S.1,34337-EMPTY,CYL,CYL,3,1560,234,1794,True,False,,Pulled from vw_clean_transactions
TWK002,00009769,Crd Note,2024-08-07,2024-08,14.1,35091-EMPTY,CYL,CYL,-1,-520,-78,-598,True,False,35092,Pulled from vw_clean_transactions
TWK002,00009769,Crd Note,2024-08-07,2024-08,19.1,35091-EMPTY,CYL,CYL,-12,-6240,-936,-7176,True,False,35092,Pulled from vw_clean_transactions
TWK002,00009769,Crd Note,2024-08-07,2024-08,9.1,35091-EMPTY,CYL,CYL,-25,-13000,-1950,-14950,True,False,35092,Pulled from vw_clean_transactions
TWK002,00035091,Invoice,2024-08-07,2024-08,19.3,D/N 11370,LPG,LPG,8,3635.12,545.27,4180.39,False,True,,Pulled from vw_clean_transactions
TWK002,00035091,Invoice,2024-08-07,2024-08,9.3,D/N 11370,LPG,LPG,30,6457.2,968.58,7425.78,False,True,,Pulled from vw_clean_transactions
TWK002,00035092,Invoice,2024-08-07,2024-08,19.1,35091-EMPTY,CYL,CYL,8,4160,624,4784,True,False,,Pulled from vw_clean_transactions
TWK002,00035092,Invoice,2024-08-07,2024-08,9.1,35091-EMPTY,CYL,CYL,30,15600,2340,17940,True,False,,Pulled from vw_clean_transactions
TWK002,00036005,Invoice,2024-09-05,2024-09,19.4,DN#10943,LPG,LPG,20,9087.8,1363.17,10450.97,False,True,,Pulled from vw_clean_transactions
TWK002,00036005,Invoice,2024-09-05,2024-09,9.4,DN#10943,LPG,LPG,20,4304.8,645.72,4950.52,False,True,,Pulled from vw_clean_transactions
TWK002,00036006,Invoice,2024-09-05,2024-09,19.1,36005-EMPTY,CYL,CYL,20,10400,1560,11960,True,False,,Pulled from vw_clean_transactions
TWK002,00036006,Invoice,2024-09-05,2024-09,9.1,36005-EMPTY,CYL,CYL,20,10400,1560,11960,True,False,,Pulled from vw_clean_transactions
TWK002,00010189,Crd Note,2024-09-06,2024-09,19.1,36005-EMPTY,CYL,CYL,-19,-9880,-1482,-11362,True,False,36006,Pulled from vw_clean_transactions
TWK002,00010189,Crd Note,2024-09-06,2024-09,9.1,36005-EMPTY,CYL,CYL,-23,-11960,-1794,-13754,True,False,36006,Pulled from vw_clean_transactions
TWK002,00010189,Crd Note,2024-09-06,2024-09,9.3,36005-EMPTY,LPG,LPG,-2,-430.48,-64.57,-495.05,False,True,36006,Pulled from vw_clean_transactions
TWK002,00010617,Crd Note,2024-10-02,2024-10,14.1,EMPTY 10168,CYL,CYL,-1,-260.87,-39.13,-300,True,False,36927,Pulled from vw_clean_transactions
TWK002,00010617,Crd Note,2024-10-02,2024-10,19.1,EMPTY 10168,CYL,CYL,-16,-4173.91,-626.09,-4800,True,False,36927,Pulled from vw_clean_transactions
TWK002,00010617,Crd Note,2024-10-02,2024-10,9.1,EMPTY 10168,CYL,CYL,-39,-10173.91,-1526.09,-11700,True,False,36927,Pulled from vw_clean_transactions
TWK002,00010617,Crd Note,2024-10-02,2024-10,S.1,EMPTY 10168,CYL,CYL,-1,-260.87,-39.13,-300,True,False,36927,Pulled from vw_clean_transactions
TWK002,00036926,Invoice,2024-10-02,2024-10,19.4,D/N 1068,LPG,LPG,14,6343.96,951.59,7295.55,False,True,,Pulled from vw_clean_transactions
TWK002,00036926,Invoice,2024-10-02,2024-10,9.4,D/N 1068,LPG,LPG,45,9659.25,1448.89,11108.14,False,True,,Pulled from vw_clean_transactions
TWK002,00036926,Invoice,2024-10-02,2024-10,S.4,D/N 1068,LPG,LPG,2,2289.54,343.43,2632.97,False,True,,Pulled from vw_clean_transactions
TWK002,00036927,Invoice,2024-10-02,2024-10,14.1,EMPTY 10168,CYL,CYL,14,4200,630,4830,True,False,,Pulled from vw_clean_transactions
TWK002,00036927,Invoice,2024-10-02,2024-10,9.1,EMPTY 10168,CYL,CYL,40,12000,1800,13800,True,False,,Pulled from vw_clean_transactions
TWK002,00036927,Invoice,2024-10-02,2024-10,S.1,EMPTY 10168,CYL,CYL,2,600,90,690,True,False,,Pulled from vw_clean_transactions
TWK002,00037189,Invoice,2024-10-02,2024-10,14.1,36927 EMPTY,CYL,CYL,14,4200,630,4830,True,False,,Pulled from vw_clean_transactions
TWK002,00037189,Invoice,2024-10-02,2024-10,9.1,36927 EMPTY,CYL,CYL,45,13500,2025,15525,True,False,,Pulled from vw_clean_transactions
TWK002,00037189,Invoice,2024-10-02,2024-10,S.1,36927 EMPTY,CYL,CYL,2,600,90,690,True,False,,Pulled from vw_clean_transactions
TWK002,00010723,Crd Note,2024-10-09,2024-10,14.1,EMPTY 10168,CYL,CYL,-14,-4200,-630,-4830,True,False,36927,Pulled from vw_clean_transactions
TWK002,00010723,Crd Note,2024-10-09,2024-10,9.1,EMPTY 10168,CYL,CYL,-40,-12000,-1800,-13800,True,False,36927,Pulled from vw_clean_transactions
TWK002,00010723,Crd Note,2024-10-09,2024-10,S.1,EMPTY 10168,CYL,CYL,-2,-600,-90,-690,True,False,36927,Pulled from vw_clean_transactions
TWK002,00011003,Crd Note,2024-10-30,2024-10,19.1,EMPTY 11171,CYL,CYL,-14,-4200,-630,-4830,True,False,37818,Pulled from vw_clean_transactions
TWK002,00011003,Crd Note,2024-10-30,2024-10,9.1,EMPTY 11171,CYL,CYL,-37,-11100,-1665,-12765,True,False,37818,Pulled from vw_clean_transactions
TWK002,00011003,Crd Note,2024-10-30,2024-10,S.1,EMPTY 11171,CYL,CYL,-2,-600,-90,-690,True,False,37818,Pulled from vw_clean_transactions
TWK002,00037817,Invoice,2024-10-30,2024-10,1901,D/N 11171,LPG,LPG,20,9062.8,1359.42,10422.22,False,True,,Pulled from vw_clean_transactions
TWK002,00037817,Invoice,2024-10-30,2024-10,9.4,D/N 11171,LPG,LPG,40,8586,1287.9,9873.9,False,True,,Pulled from vw_clean_transactions
TWK002,00037818,Invoice,2024-10-30,2024-10,19.1,EMPTY 11171,CYL,CYL,20,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00037818,Invoice,2024-10-30,2024-10,9.1,EMPTY 11171,CYL,CYL,40,12000,1800,13800,True,False,,Pulled from vw_clean_transactions
TWK002,00011320,Crd Note,2024-11-25,2024-11,19.1,DN#10764,CYL,CYL,-15,-9000,-1350,-10350,True,False,38582,Pulled from vw_clean_transactions
TWK002,00011320,Crd Note,2024-11-25,2024-11,9.1,DN#10764,CYL,CYL,-21,-9450,-1417.5,-10867.5,True,False,38582,Pulled from vw_clean_transactions
TWK002,00011320,Crd Note,2024-11-25,2024-11,S.1,DN#10764,CYL,CYL,-1,-1050,-157.5,-1207.5,True,False,38582,Pulled from vw_clean_transactions
TWK002,00038582,Invoice,2024-11-25,2024-11,19.1,DN#10764,CYL,CYL,15,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00038582,Invoice,2024-11-25,2024-11,19.3,DN#10764,LPG,LPG,15,6874.05,1031.11,7905.16,False,True,,Pulled from vw_clean_transactions
TWK002,00038582,Invoice,2024-11-25,2024-11,9.1,DN#10764,CYL,CYL,15,6750,1012.5,7762.5,True,False,,Pulled from vw_clean_transactions
TWK002,00038582,Invoice,2024-11-25,2024-11,9.4,DN#10764,LPG,LPG,15,3256.2,488.43,3744.63,False,True,,Pulled from vw_clean_transactions
TWK002,00038582,Invoice,2024-11-25,2024-11,S.1,DN#10764,CYL,CYL,2,2100,315,2415,True,False,,Pulled from vw_clean_transactions
TWK002,00038582,Invoice,2024-11-25,2024-11,S.4,DN#10764,LPG,LPG,2,2315.46,347.32,2662.78,False,True,,Pulled from vw_clean_transactions
TWK002,00011475,Crd Note,2024-12-12,2024-12,19.1,DN#10831,CYL,CYL,-8,-4800,-720,-5520,True,False,39022,Pulled from vw_clean_transactions
TWK002,00011475,Crd Note,2024-12-12,2024-12,9.1,DN#10831,CYL,CYL,-20,-9000,-1350,-10350,True,False,39022,Pulled from vw_clean_transactions
TWK002,00039022,Invoice,2024-12-12,2024-12,19.1,DN#10831,CYL,CYL,7,4200,630,4830,True,False,,Pulled from vw_clean_transactions
TWK002,00039022,Invoice,2024-12-12,2024-12,19.4,DN#10831,LPG,LPG,7,3361.05,504.16,3865.21,False,True,,Pulled from vw_clean_transactions
TWK002,00039022,Invoice,2024-12-12,2024-12,9.1,DN#10831,CYL,CYL,15,6750,1012.5,7762.5,True,False,,Pulled from vw_clean_transactions
TWK002,00039022,Invoice,2024-12-12,2024-12,9.4,DN#10831,LPG,LPG,15,3411.6,511.74,3923.34,False,True,,Pulled from vw_clean_transactions
TWK002,00011648,Crd Note,2025-01-07,2025-01,19.1,DN#11910,CYL,CYL,-10,-6000,-900,-6900,True,False,39683,Pulled from vw_clean_transactions
TWK002,00011648,Crd Note,2025-01-07,2025-01,9.1,DN#11910,CYL,CYL,-15,-6750,-1012.5,-7762.5,True,False,39683,Pulled from vw_clean_transactions
TWK002,00011648,Crd Note,2025-01-07,2025-01,S.1,DN#11910,CYL,CYL,-1,-1050,-157.5,-1207.5,True,False,39683,Pulled from vw_clean_transactions
TWK002,00039683,Invoice,2025-01-07,2025-01,19.1,DN#11910,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00039683,Invoice,2025-01-07,2025-01,1901,DN#11910,LPG,LPG,10,4826.3,723.95,5550.25,False,True,,Pulled from vw_clean_transactions
TWK002,00039683,Invoice,2025-01-07,2025-01,9.1,DN#11910,CYL,CYL,15,6750,1012.5,7762.5,True,False,,Pulled from vw_clean_transactions
TWK002,00039683,Invoice,2025-01-07,2025-01,901,DN#11910,LPG,LPG,15,3429.15,514.37,3943.52,False,True,,Pulled from vw_clean_transactions
TWK002,00039683,Invoice,2025-01-07,2025-01,S.1,DN#11910,CYL,CYL,1,1050,157.5,1207.5,True,False,,Pulled from vw_clean_transactions
TWK002,00039683,Invoice,2025-01-07,2025-01,S01,DN#11910,LPG,LPG,1,1219.26,182.89,1402.15,False,True,,Pulled from vw_clean_transactions
TWK002,00011743,Crd Note,2025-01-21,2025-01,9.1,DN#11939,CYL,CYL,-20,-9000,-1350,-10350,True,False,40081,Pulled from vw_clean_transactions
TWK002,00040081,Invoice,2025-01-21,2025-01,9.1,DN#11939,CYL,CYL,20,9000,1350,10350,True,False,,Pulled from vw_clean_transactions
TWK002,00040081,Invoice,2025-01-21,2025-01,901,DN#11939,LPG,LPG,20,4572.2,685.83,5258.03,False,True,,Pulled from vw_clean_transactions
TWK002,00011821,Crd Note,2025-02-04,2025-02,19.1,DN#12753,CYL,CYL,-10,-6000,-900,-6900,True,False,40459,Pulled from vw_clean_transactions
TWK002,00011821,Crd Note,2025-02-04,2025-02,9.1,DN#12753,CYL,CYL,-10,-4500,-675,-5175,True,False,40459,Pulled from vw_clean_transactions
TWK002,00011821,Crd Note,2025-02-04,2025-02,S.1,DN#12753,CYL,CYL,-1,-1050,-157.5,-1207.5,True,False,40459,Pulled from vw_clean_transactions
TWK002,00040459,Invoice,2025-02-04,2025-02,19.1,DN#12753,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00040459,Invoice,2025-02-04,2025-02,1901,DN#12753,LPG,LPG,10,4867.6,730.14,5597.74,False,True,,Pulled from vw_clean_transactions
TWK002,00040459,Invoice,2025-02-04,2025-02,9.1,DN#12753,CYL,CYL,10,4500,675,5175,True,False,,Pulled from vw_clean_transactions
TWK002,00040459,Invoice,2025-02-04,2025-02,901,DN#12753,LPG,LPG,10,2305.7,345.86,2651.56,False,True,,Pulled from vw_clean_transactions
TWK002,00040459,Invoice,2025-02-04,2025-02,S.1,DN#12753,CYL,CYL,1,1050,157.5,1207.5,True,False,,Pulled from vw_clean_transactions
TWK002,00040459,Invoice,2025-02-04,2025-02,S01,DN#12753,LPG,LPG,1,1229.7,184.45,1414.15,False,True,,Pulled from vw_clean_transactions
TWK002,00011953,Crd Note,2025-02-23,2025-02,19.1,DN#12795,CYL,CYL,-7,-4200,-630,-4830,True,False,40950,Pulled from vw_clean_transactions
TWK002,00011953,Crd Note,2025-02-23,2025-02,9.1,DN#12795,CYL,CYL,-18,-8100,-1215,-9315,True,False,40950,Pulled from vw_clean_transactions
TWK002,00011953,Crd Note,2025-02-23,2025-02,S.1,DN#12795,CYL,CYL,-1,-1050,-157.5,-1207.5,True,False,40950,Pulled from vw_clean_transactions
TWK002,00040950,Invoice,2025-02-23,2025-02,19.1,DN#12795,CYL,CYL,7,4200,630,4830,True,False,,Pulled from vw_clean_transactions
TWK002,00040950,Invoice,2025-02-23,2025-02,1901,DN#12795,LPG,LPG,7,3407.32,511.1,3918.42,False,True,,Pulled from vw_clean_transactions
TWK002,00040950,Invoice,2025-02-23,2025-02,9.1,DN#12795,CYL,CYL,18,8100,1215,9315,True,False,,Pulled from vw_clean_transactions
TWK002,00040950,Invoice,2025-02-23,2025-02,901,DN#12795,LPG,LPG,18,4150.26,622.54,4772.8,False,True,,Pulled from vw_clean_transactions
TWK002,00040950,Invoice,2025-02-23,2025-02,S.1,DN#12795,CYL,CYL,1,1050,157.5,1207.5,True,False,,Pulled from vw_clean_transactions
TWK002,00040950,Invoice,2025-02-23,2025-02,S01,DN#12795,LPG,LPG,1,1229.7,184.45,1414.15,False,True,,Pulled from vw_clean_transactions
TWK002,00041747,Invoice,2025-03-25,2025-03,19.1,DN#12826,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00041747,Invoice,2025-03-25,2025-03,19.1,DN#12826,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
TWK002,00041747,Invoice,2025-03-25,2025-03,1901,DN#12826,LPG,LPG,10,4867.6,730.14,5597.74,False,True,,Pulled from vw_clean_transactions
TWK002,00041747,Invoice,2025-03-25,2025-03,1901,DN#12826,LPG,LPG,10,4867.6,730.14,5597.74,False,True,,Pulled from vw_clean_transactions
TWK002,00041747,Invoice,2025-03-25,2025-03,9.1,DN#12826,CYL,CYL,25,11250,1687.5,12937.5,True,False,,Pulled from vw_clean_transactions
TWK002,00041747,Invoice,2025-03-25,2025-03,9.1,DN#12826,CYL,CYL,25,11250,1687.5,12937.5,True,False,,Pulled from vw_clean_transactions
TWK002,00041747,Invoice,2025-03-25,2025-03,9.4,DN#12826,LPG,LPG,25,5764.25,864.64,6628.89,False,True,,Pulled from vw_clean_transactions
TWK002,00041747,Invoice,2025-03-25,2025-03,9.4,DN#12826,LPG,LPG,25,5764.25,864.64,6628.89,False,True,,Pulled from vw_clean_transactions
TWK002,00012131,Crd Note,2025-03-26,2025-03,19.1,DN#12826,CYL,CYL,-10,-6000,-900,-6900,True,False,41747,Pulled from vw_clean_transactions
TWK002,00012131,Crd Note,2025-03-26,2025-03,19.1,DN#12826,CYL,CYL,-10,-6000,-900,-6900,True,False,41747,Pulled from vw_clean_transactions
TWK002,00012131,Crd Note,2025-03-26,2025-03,9.1,DN#12826,CYL,CYL,-25,-11250,-1687.5,-12937.5,True,False,41747,Pulled from vw_clean_transactions
TWK002,00012131,Crd Note,2025-03-26,2025-03,9.1,DN#12826,CYL,CYL,-25,-11250,-1687.5,-12937.5,True,False,41747,Pulled from vw_clean_transactions
TWK002,00012207,Crd Note,2025-04-06,2025-04,19.1,DN#10546,CYL,CYL,-10,-6000,-900,-6900,True,False,42045,Pulled from vw_clean_transactions
TWK002,00012207,Crd Note,2025-04-06,2025-04,19.1,DN#10546,CYL,CYL,-10,-6000,-900,-6900,True,False,42045,Pulled from vw_clean_transactions
TWK002,00012207,Crd Note,2025-04-06,2025-04,1901,DN#10546,LPG,LPG,-10,-4867.6,-730.14,-5597.74,False,True,42045,Pulled from vw_clean_transactions
TWK002,00012207,Crd Note,2025-04-06,2025-04,1901,DN#10546,LPG,LPG,-10,-4867.6,-730.14,-5597.74,False,True,42045,Pulled from vw_clean_transactions
TWK002,00012207,Crd Note,2025-04-06,2025-04,9.1,DN#10546,CYL,CYL,-10,-4500,-675,-5175,True,False,42045,Pulled from vw_clean_transactions
TWK002,00012207,Crd Note,2025-04-06,2025-04,9.1,DN#10546,CYL,CYL,-10,-4500,-675,-5175,True,False,42045,Pulled from vw_clean_transactions
TWK002,00012207,Crd Note,2025-04-06,2025-04,9.4,DN#10546,LPG,LPG,-10,-2305.7,-345.86,-2651.56,False,True,42045,Pulled from vw_clean_transactions
TWK002,00012207,Crd Note,2025-04-06,2025-04,9.4,DN#10546,LPG,LPG,-10,-2305.7,-345.86,-2651.56,False,True,42045,Pulled from vw_clean_transactions
TWK002,00012214,Crd Note,2025-04-06,2025-04,19.1,DN#10546,CYL,CYL,-10,-6000,-900,-6900,True,False,42050,Pulled from vw_clean_transactions
TWK002,00012214,Crd Note,2025-04-06,2025-04,19.1,DN#10546,CYL,CYL,-10,-6000,-900,-6900,True,False,42050,Pulled from vw_clean_transactions
TWK002,00012214,Crd Note,2025-04-06,2025-04,9.1,DN#10546,CYL,CYL,-10,-4500,-675,-5175,True,False,42050,Pulled from vw_clean_transactions
TWK002,00012214,Crd Note,2025-04-06,2025-04,9.1,DN#10546,CYL,CYL,-10,-4500,-675,-5175,True,False,42050,Pulled from vw_clean_transactions
TWK002,00012215,Crd Note,2025-04-06,2025-04,19.1,DN#12826,CYL,CYL,-1,-600,-90,-690,True,False,41747,Pulled from vw_clean_transactions
TWK002,00012215,Crd Note,2025-04-06,2025-04,19.1,DN#12826,CYL,CYL,-1,-600,-90,-690,True,False,41747,Pulled from vw_clean_transactions
TWK002,00012215,Crd Note,2025-04-06,2025-04,1901,DN#12826,LPG,LPG,-1,-486.76,-73.01,-559.77,False,True,41747,Pulled from vw_clean_transactions
TWK002,00012215,Crd Note,2025-04-06,2025-04,1901,DN#12826,LPG,LPG,-1,-486.76,-73.01,-559.77,False,True,41747,Pulled from vw_clean_transactions
TWK002,00042045,Invoice,2025-04-06,2025-04,19.1,DN#10546,CYL,CYL,10,6000,900,6900,True,False,,Pulled from vw_clean_transactions
